imdb_id,rating,score_count
112679,2.5,103
112679,3,1915
112679,3.5,205
112679,4,2000
112679,4.5,51
112679,5,654
112681,0.5,2
112681,1,3
112681,1.5,4
112681,2,7
112681,2.5,7
112681,3,42
112681,3.5,51
112681,4,61
112681,4.5,40
112681,5,18
112682,0.5,56
112682,1,179
112682,1.5,55
112682,2,329
112682,2.5,179
112682,3,1084
112682,3.5,704
112682,4,2523
112682,4.5,977
112682,5,2219
112688,0.5,3
112688,1,55
112688,1.5,6
112688,2,155
112688,2.5,40
112688,3,853
112688,3.5,154
112688,4,723
112688,4.5,31
112688,5,189
112691,0.5,204
112691,1,189
112691,1.5,64
112691,2,206
112691,2.5,197
112691,3,979
112691,3.5,945
112691,4,3865
112691,4.5,1429
112691,5,4163
112697,0.5,252
112697,1,831
112697,1.5,334
112697,2,1958
112697,2.5,1016
112697,3,8004
112697,3.5,2186
112697,4,7724
112697,4.5,849
112697,5,3076
112701,0.5,5
112701,1,58
112701,1.5,13
112701,2,156
112701,2.5,36
112701,3,764
112701,3.5,103
112701,4,1239
112701,4.5,68
112701,5,765
112702,0.5,1
112702,1,10
112702,1.5,2
112702,2,11
112702,2.5,5
112702,3,34
112702,3.5,15
112702,4,31
112702,4.5,8
112702,5,15
112710,2.5,1
112710,3.5,6
112710,4,2
112710,4.5,1
112714,1,14
112714,2,11
112714,2.5,3
112714,3,47
112714,3.5,6
112714,4,59
112714,4.5,3
112714,5,38
112715,0.5,252
112715,1,1965
112715,1.5,347
112715,2,2821
112715,2.5,691
112715,3,5333
112715,3.5,370
112715,4,1566
112715,4.5,61
112715,5,447
112716,1,19
112716,1.5,2
112716,2,24
112716,2.5,1
112716,3,49
112716,3.5,2
112716,4,23
112716,4.5,1
112716,5,30
112722,0.5,82
112722,1,220
112722,1.5,105
112722,2,771
112722,2.5,454
112722,3,3393
112722,3.5,662
112722,4,2598
112722,4.5,153
112722,5,799
112740,0.5,33
112740,1,205
112740,1.5,60
112740,2,631
112740,2.5,306
112740,3,6637
112740,3.5,1318
112740,4,8760
112740,4.5,608
112740,5,3782
112744,0.5,3
112744,1,57
112744,1.5,4
112744,2,138
112744,2.5,24
112744,3,508
112744,3.5,47
112744,4,261
112744,4.5,17
112744,5,70
112746,0.5,1
112746,1,10
112746,2,4
112746,3,16
112746,4,5
112746,5,8
112749,0.5,2
112749,1,26
112749,1.5,2
112749,2,51
112749,2.5,14
112749,3,237
112749,3.5,25
112749,4,271
112749,4.5,8
112749,5,161
112750,0.5,3
112750,1,2
112750,1.5,6
112750,2,13
112750,2.5,15
112750,3,36
112750,3.5,31
112750,4,23
112750,4.5,8
112750,5,7
112757,0.5,5
112757,1,15
112757,1.5,2
112757,2,39
112757,2.5,9
112757,3,185
112757,3.5,33
112757,4,166
112757,4.5,13
112757,5,122
112759,1,6
112759,2,6
112759,3,11
112759,4,3
112759,5,6
112760,0.5,48
112760,1,370
112760,1.5,79
112760,2,477
112760,2.5,130
112760,3,974
112760,3.5,128
112760,4,413
112760,4.5,28
112760,5,113
112767,0.5,2
112767,1,15
112767,1.5,1
112767,2,22
112767,2.5,6
112767,3,57
112767,3.5,17
112767,4,67
112767,4.5,18
112767,5,42
112769,0.5,2
112769,1,21
112769,1.5,1
112769,2,28
112769,2.5,2
112769,3,65
112769,3.5,22
112769,4,129
112769,4.5,18
112769,5,64
112777,1,6
112777,1.5,1
112777,2,4
112777,2.5,1
112777,3,9
112777,3.5,2
112777,4,12
112777,4.5,1
112777,5,10
112792,0.5,74
112792,1,288
112792,1.5,153
112792,2,779
112792,2.5,536
112792,3,3414
112792,3.5,863
112792,4,2046
112792,4.5,233
112792,5,720
112800,0.5,1
112800,1,2
112800,2.5,4
112800,3,5
112800,3.5,9
112800,4,5
112800,4.5,2
112817,0.5,37
112817,1,101
112817,1.5,21
112817,2,188
112817,2.5,91
112817,3,526
112817,3.5,365
112817,4,1057
112817,4.5,487
112817,5,1033
112818,0.5,59
112818,1,233
112818,1.5,48
112818,2,611
112818,2.5,271
112818,3,3996
112818,3.5,1117
112818,4,6988
112818,4.5,866
112818,5,5199
112819,0.5,15
112819,1,137
112819,1.5,15
112819,2,346
112819,2.5,62
112819,3,975
112819,3.5,114
112819,4,492
112819,4.5,24
112819,5,120
112844,1,17
112844,1.5,1
112844,2,43
112844,2.5,3
112844,3,103
112844,3.5,6
112844,4,81
112844,4.5,2
112844,5,51
112849,0.5,1
112849,2,1
112849,2.5,1
112849,3,3
112849,3.5,2
112849,4,3
112849,5,1
112851,0.5,87
112851,1,411
112851,1.5,150
112851,2,1012
112851,2.5,594
112851,3,4073
112851,3.5,1725
112851,4,3993
112851,4.5,759
112851,5,1412
112854,0.5,7
112854,1,63
112854,1.5,7
112854,2,87
112854,2.5,7
112854,3,172
112854,3.5,5
112854,4,68
112854,4.5,1
112854,5,19
112857,0.5,7
112857,1,81
112857,1.5,8
112857,2,259
112857,2.5,67
112857,3,1578
112857,3.5,137
112857,4,1492
112857,4.5,53
112857,5,329
112864,0.5,166
112864,1,655
112864,1.5,191
112864,2,1939
112864,2.5,949
112864,3,11252
112864,3.5,3187
112864,4,10166
112864,4.5,1399
112864,5,3827
112865,0.5,2
112865,1,6
112865,2,3
112865,3,6
112865,4,1
112865,5,2
112870,0.5,5
112870,1,5
112870,2,8
112870,2.5,3
112870,3,19
112870,3.5,22
112870,4,39
112870,4.5,23
112870,5,28
112883,0.5,32
112883,1,256
112883,1.5,52
112883,2,523
112883,2.5,218
112883,3,2800
112883,3.5,431
112883,4,2350
112883,4.5,165
112883,5,982
112887,0.5,26
112887,1,103
112887,1.5,19
112887,2,103
112887,2.5,37
112887,3,131
112887,3.5,58
112887,4,113
112887,4.5,27
112887,5,66
112889,0.5,3
112889,1,3
112889,2,2
112889,2.5,1
112889,3,3
112889,3.5,1
112889,4,1
112889,5,1
112895,0.5,16
112895,1,11
112895,1.5,12
112895,2,19
112895,2.5,8
112895,3,13
112895,3.5,14
112895,4,5
112895,4.5,2
112895,5,1
112896,0.5,90
112896,1,593
112896,1.5,107
112896,2,728
112896,2.5,190
112896,3,1174
112896,3.5,184
112896,4,431
112896,4.5,42
112896,5,202
112899,1,4
112899,2,10
112899,2.5,1
112899,3,15
112899,4,3
112899,4.5,1
112899,5,3
112907,0.5,1
112907,1,12
112907,1.5,3
112907,2,24
112907,2.5,6
112907,3,52
112907,3.5,6
112907,4,45
112907,4.5,2
112907,5,15
112913,0.5,8
112913,1,8
112913,1.5,5
112913,2,11
112913,2.5,28
112913,3,58
112913,3.5,88
112913,4,157
112913,4.5,120
112913,5,87
112922,0.5,4
112922,1,34
112922,1.5,1
112922,2,18
112922,2.5,11
112922,3,51
112922,3.5,55
112922,4,85
112922,4.5,31
112922,5,53
112950,0.5,21
112950,1,92
112950,1.5,46
112950,2,275
112950,2.5,143
112950,3,643
112950,3.5,385
112950,4,693
112950,4.5,180
112950,5,253
112951,0.5,5
112951,1,5
112951,1.5,1
112951,2,3
112951,2.5,1
112951,3,13
112951,3.5,1
112951,4,10
112951,4.5,3
112951,5,17
112966,0.5,43
112966,1,225
112966,1.5,48
112966,2,494
112966,2.5,188
112966,3,2735
112966,3.5,451
112966,4,1907
112966,4.5,115
112966,5,505
112990,0.5,1
112990,1,1
112990,3,1
112990,3.5,1
112990,4,1
113002,2.5,1
113002,3,1
113010,0.5,32
113010,1,284
113010,1.5,31
113010,2,272
113010,2.5,25
113010,3,384
113010,3.5,21
113010,4,123
113010,4.5,2
113010,5,28
113014,0.5,1
113014,1,3
113014,2,9
113014,2.5,5
113014,3,9
113014,3.5,3
113014,4,2
113026,0.5,3
113026,1,8
113026,1.5,1
113026,2,13
113026,2.5,5
113026,3,21
113026,3.5,6
113026,4,15
113026,4.5,4
113026,5,6
113028,0.5,4
113028,1,61
113028,1.5,3
113028,2,85
113028,2.5,12
113028,3,320
113028,3.5,18
113028,4,178
113028,4.5,5
113028,5,80
113031,1,5
113031,2,5
113031,3,9
113031,4,3
113031,5,12
113041,0.5,197
113041,1,611
113041,1.5,230
113041,2,1351
113041,2.5,548
113041,3,5008
113041,3.5,608
113041,4,2193
113041,4.5,128
113041,5,840
113043,0.5,8
113043,1,25
113043,1.5,2
113043,2,19
113043,2.5,2
113043,3,19
113043,3.5,2
113043,4,7
113043,4.5,1
113043,5,3
113044,1,10
113044,1.5,1
113044,2,5
113044,2.5,1
113044,3,29
113044,3.5,2
113044,4,16
113044,4.5,1
113044,5,7
113057,0.5,2
113057,1,16
113057,2,9
113057,2.5,4
113057,3,44
113057,3.5,12
113057,4,43
113057,4.5,6
113057,5,23
113071,0.5,221
113071,1,747
113071,1.5,297
113071,2,1358
113071,2.5,640
113071,3,3728
113071,3.5,700
113071,4,2398
113071,4.5,184
113071,5,1036
113074,0.5,14
113074,1,11
113074,1.5,10
113074,2,13
113074,2.5,10
113074,3,12
113074,3.5,8
113074,4,1
113074,5,2
113077,0.5,1
113077,2.5,3
113077,3,1
113077,4,2
113080,0.5,2
113080,1,16
113080,1.5,1
113080,2,38
113080,2.5,3
113080,3,107
113080,3.5,8
113080,4,145
113080,4.5,6
113080,5,52
113083,0.5,1
113083,1,26
113083,1.5,1
113083,2,22
113083,2.5,8
113083,3,141
113083,3.5,44
113083,4,157
113083,4.5,21
113083,5,83
113089,0.5,5
113089,1,54
113089,1.5,4
113089,2,55
113089,2.5,17
113089,3,234
113089,3.5,16
113089,4,104
113089,4.5,4
113089,5,43
113097,0.5,36
113097,1,213
113097,1.5,40
113097,2,534
113097,2.5,117
113097,3,2706
113097,3.5,173
113097,4,1529
113097,4.5,27
113097,5,395
113107,0.5,1
113107,1,5
113107,2,15
113107,2.5,2
113107,3,79
113107,4,52
113107,4.5,2
113107,5,13
113114,0.5,256
113114,1,649
113114,1.5,184
113114,2,592
113114,2.5,167
113114,3,838
113114,3.5,93
113114,4,255
113114,4.5,10
113114,5,128
113117,0.5,92
113117,1,307
113117,1.5,125
113117,2,835
113117,2.5,414
113117,3,4729
113117,3.5,662
113117,4,2959
113117,4.5,213
113117,5,1021
113118,0.5,42
113118,1,145
113118,1.5,51
113118,2,263
113118,2.5,149
113118,3,962
113118,3.5,509
113118,4,1253
113118,4.5,236
113118,5,668
113122,1,7
113122,2,3
113122,2.5,1
113122,3,9
113122,3.5,1
113122,4,8
113122,4.5,1
113122,5,4
113125,1,11
113125,1.5,1
113125,2,4
113125,2.5,1
113125,3,12
113125,4,36
113125,4.5,3
113125,5,22
113133,0.5,2
113133,1,13
113133,1.5,2
113133,2,19
113133,2.5,11
113133,3,61
113133,3.5,16
113133,4,76
113133,4.5,10
113133,5,47
113145,0.5,1
113145,1,1
113145,2,4
113145,3,9
113145,4,6
113145,4.5,2
113145,5,2
113147,1,11
113147,2,2
113147,3,9
113147,4,33
113147,5,26
113149,0.5,3
113149,1,43
113149,1.5,2
113149,2,89
113149,2.5,11
113149,3,431
113149,3.5,37
113149,4,355
113149,4.5,10
113149,5,143
113153,1,1
113153,2,2
113153,2.5,2
113153,3,5
113153,3.5,3
113153,4,2
113153,4.5,1
113158,0.5,2
113158,1,50
113158,1.5,6
113158,2,102
113158,2.5,6
113158,3,350
113158,3.5,14
113158,4,240
113158,4.5,5
113158,5,76
113161,0.5,96
113161,1,464
113161,1.5,130
113161,2,1323
113161,2.5,539
113161,3,6754
113161,3.5,1399
113161,4,7921
113161,4.5,531
113161,5,3120
113173,1,3
113173,2,3
113173,2.5,1
113173,3,2
113173,5,1
113184,0.5,1
113184,1,6
113184,2,8
113184,3,20
113184,3.5,7
113184,4,17
113184,4.5,1
113184,5,7
113188,0.5,5
113188,1,42
113188,1.5,3
113188,2,35
113188,2.5,18
113188,3,135
113188,3.5,13
113188,4,69
113188,4.5,5
113188,5,26
113189,0.5,149
113189,1,539
113189,1.5,210
113189,2,1765
113189,2.5,960
113189,3,10326
113189,3.5,2635
113189,4,8345
113189,4.5,823
113189,5,2513
113194,0.5,1
113194,1.5,1
113194,2,2
113194,2.5,2
113194,3,5
113194,3.5,4
113194,4,1
113194,4.5,1
113194,5,3
113198,0.5,48
113198,1,234
113198,1.5,49
113198,2,379
113198,2.5,209
113198,3,1166
113198,3.5,283
113198,4,664
113198,4.5,91
113198,5,245
113199,0.5,7
113199,1,93
113199,1.5,9
113199,2,78
113199,2.5,9
113199,3,145
113199,3.5,9
113199,4,49
113199,5,25
113200,0.5,2
113200,1,4
113200,1.5,1
113200,2,2
113200,2.5,1
113200,3,2
113200,4,2
113205,0.5,1
113205,2.5,2
113205,3.5,1
113211,0.5,1
113211,1,12
113211,2,33
113211,2.5,2
113211,3,89
113211,3.5,13
113211,4,67
113211,4.5,3
113211,5,62
113212,0.5,2
113212,1,42
113212,2,16
113212,3,35
113212,3.5,1
113212,4,31
113212,4.5,3
113212,5,42
113224,3.5,1
113224,4,1
113228,0.5,135
113228,1,602
113228,1.5,189
113228,2,1332
113228,2.5,514
113228,3,4727
113228,3.5,631
113228,4,2511
113228,4.5,124
113228,5,1039
113234,0.5,14
113234,1,69
113234,1.5,7
113234,2,51
113234,2.5,12
113234,3,74
113234,3.5,3
113234,4,27
113234,4.5,2
113234,5,18
113238,0.5,1
113238,3,3
113241,0.5,1
113241,1.5,1
113241,2.5,1
113241,3,3
113241,4,1
113241,4.5,2
113243,0.5,72
113243,1,378
113243,1.5,148
113243,2,856
113243,2.5,452
113243,3,2414
113243,3.5,742
113243,4,1642
113243,4.5,283
113243,5,734
113247,0.5,22
113247,1,54
113247,1.5,10
113247,2,61
113247,2.5,33
113247,3,292
113247,3.5,265
113247,4,840
113247,4.5,428
113247,5,610
113253,0.5,77
113253,1,391
113253,1.5,50
113253,2,311
113253,2.5,85
113253,3,569
113253,3.5,54
113253,4,237
113253,4.5,11
113253,5,149
113256,3,1
113256,3.5,2
113256,4,2
113256,4.5,3
113256,5,1
113264,2,3
113264,2.5,2
113264,3,5
113264,3.5,11
113264,4,2
113264,4.5,7
113264,5,5
113269,0.5,2
113269,1,6
113269,1.5,2
113269,2,23
113269,2.5,19
113269,3,50
113269,3.5,13
113269,4,27
113269,4.5,1
113269,5,8
113270,0.5,1
113270,1,13
113270,1.5,1
113270,2,26
113270,2.5,4
113270,3,79
113270,3.5,4
113270,4,122
113270,4.5,8
113270,5,54
113276,0.5,3
113276,1,4
113276,1.5,1
113276,2,1
113276,2.5,2
113276,3,2
113276,4,2
113276,5,1
113277,0.5,45
113277,1,282
113277,1.5,62
113277,2,856
113277,2.5,385
113277,3,5469
113277,3.5,1891
113277,4,8227
113277,4.5,2152
113277,5,5219
113280,1,23
113280,1.5,3
113280,2,59
113280,2.5,8
113280,3,183
113280,3.5,26
113280,4,178
113280,4.5,8
113280,5,53
113283,0.5,2
113283,1,94
113283,2,79
113283,2.5,9
113283,3,206
113283,3.5,13
113283,4,190
113283,4.5,5
113283,5,70
113286,1,1
113286,2,1
113286,3,1
113286,4,1
113303,0.5,6
113303,1,61
113303,1.5,9
113303,2,120
113303,2.5,23
113303,3,383
113303,3.5,9
113303,4,128
113303,5,40
113305,0.5,7
113305,1,103
113305,1.5,19
113305,2,224
113305,2.5,52
113305,3,802
113305,3.5,90
113305,4,563
113305,4.5,27
113305,5,188
113314,1,10
113314,2,13
113314,3,31
113314,3.5,3
113314,4,44
113314,4.5,1
113314,5,21
113319,0.5,1
113319,1,5
113319,2,5
113319,2.5,3
113319,3,9
113319,4,2
113319,5,3
113321,0.5,8
113321,1,89
113321,2,224
113321,2.5,50
113321,3,912
113321,3.5,55
113321,4,642
113321,4.5,36
113321,5,220
113326,0.5,63
113326,1,350
113326,1.5,86
113326,2,810
113326,2.5,347
113326,3,3895
113326,3.5,750
113326,4,3184
113326,4.5,167
113326,5,1306
113328,0.5,1
113328,1,1
113328,3,1
113328,3.5,1
113328,4,1
113347,0.5,23
113347,1,116
113347,1.5,24
113347,2,306
113347,2.5,66
113347,3,1186
113347,3.5,85
113347,4,774
113347,4.5,18
113347,5,291
113360,0.5,4
113360,1,19
113360,1.5,5
113360,2,45
113360,2.5,12
113360,3,141
113360,3.5,17
113360,4,77
113360,4.5,3
113360,5,18
113362,0.5,2
113362,1,21
113362,1.5,1
113362,2,45
113362,2.5,7
113362,3,155
113362,3.5,25
113362,4,196
113362,4.5,16
113362,5,90
113369,0.5,1
113369,1,5
113369,1.5,1
113369,2,5
113369,3,2
113369,4,1
113369,5,6
113394,2.5,4
113394,3,2
113394,4,1
113403,0.5,1
113403,1,19
113403,1.5,1
113403,2,19
113403,2.5,7
113403,3,128
113403,3.5,12
113403,4,142
113403,4.5,5
113403,5,110
113409,0.5,22
113409,1,149
113409,1.5,18
113409,2,232
113409,2.5,65
113409,3,516
113409,3.5,192
113409,4,517
113409,4.5,95
113409,5,187
113416,0.5,3
113416,1,26
113416,1.5,3
113416,2,48
113416,2.5,18
113416,3,144
113416,3.5,45
113416,4,190
113416,4.5,13
113416,5,66
113419,0.5,80
113419,1,322
113419,1.5,116
113419,2,708
113419,2.5,304
113419,3,2202
113419,3.5,392
113419,4,1386
113419,4.5,65
113419,5,385
113421,3,1
113421,3.5,11
113421,4,6
113421,4.5,4
113425,1,4
113425,2,2
113425,2.5,1
113425,3,4
113425,3.5,2
113425,4,2
113425,5,1
113429,0.5,2
113429,1,11
113429,1.5,1
113429,2,13
113429,2.5,2
113429,3,19
113429,3.5,4
113429,4,23
113429,4.5,10
113429,5,29
113438,0.5,38
113438,1,208
113438,1.5,12
113438,2,75
113438,2.5,13
113438,3,49
113438,3.5,3
113438,4,16
113438,5,5
113442,0.5,23
113442,1,81
113442,1.5,17
113442,2,90
113442,2.5,39
113442,3,169
113442,3.5,32
113442,4,98
113442,4.5,10
113442,5,72
113443,0.5,2
113443,1,20
113443,1.5,2
113443,2,44
113443,2.5,5
113443,3,170
113443,3.5,13
113443,4,137
113443,4.5,5
113443,5,104
113448,0.5,5
113448,1,30
113448,2,44
113448,2.5,8
113448,3,231
113448,3.5,21
113448,4,132
113448,4.5,9
113448,5,54
113449,0.5,8
113449,1,1
113449,1.5,1
113449,2,1
113449,2.5,1
113449,3.5,1
113449,5,2
113451,0.5,21
113451,1,191
113451,1.5,27
113451,2,395
113451,2.5,46
113451,3,846
113451,3.5,30
113451,4,286
113451,4.5,3
113451,5,80
113463,0.5,1
113463,1,34
113463,1.5,5
113463,2,124
113463,2.5,10
113463,3,261
113463,3.5,12
113463,4,104
113463,5,23
113481,0.5,228
113481,1,1294
113481,1.5,369
113481,2,2104
113481,2.5,800
113481,3,4246
113481,3.5,868
113481,4,1643
113481,4.5,179
113481,5,425
113490,1,16
113490,1.5,1
113490,2,19
113490,2.5,1
113490,3,80
113490,3.5,4
113490,4,42
113490,5,38
113492,0.5,520
113492,1,1859
113492,1.5,645
113492,2,2912
113492,2.5,1060
113492,3,4988
113492,3.5,682
113492,4,1616
113492,4.5,87
113492,5,389
113497,0.5,259
113497,1,706
113497,1.5,496
113497,2,2240
113497,2.5,1701
113497,3,7680
113497,3.5,2870
113497,4,5609
113497,4.5,780
113497,5,1887
113500,0.5,66
113500,1,407
113500,1.5,37
113500,2,388
113500,2.5,60
113500,3,643
113500,3.5,41
113500,4,211
113500,4.5,2
113500,5,77
113501,0.5,7
113501,1,71
113501,1.5,14
113501,2,241
113501,2.5,77
113501,3,1537
113501,3.5,126
113501,4,1089
113501,4.5,17
113501,5,363
113526,1,3
113526,2,1
113526,2.5,3
113526,3,5
113526,3.5,4
113526,4,1
113526,4.5,1
113533,0.5,10
113533,1,3
113533,1.5,6
113533,2,7
113533,2.5,4
113533,3,13
113533,3.5,8
113533,4,2
113533,4.5,2
113533,5,1
113537,0.5,5
113537,1,44
113537,1.5,13
113537,2,98
113537,2.5,50
113537,3,332
113537,3.5,74
113537,4,319
113537,4.5,54
113537,5,190
113538,0.5,32
113538,1,250
113538,1.5,34
113538,2,314
113538,2.5,59
113538,3,573
113538,3.5,52
113538,4,206
113538,4.5,6
113538,5,70
113540,0.5,53
113540,1,230
113540,1.5,62
113540,2,316
113540,2.5,153
113540,3,1040
113540,3.5,498
113540,4,1382
113540,4.5,328
113540,5,682
113541,0.5,4
113541,1,27
113541,1.5,2
113541,2,14
113541,2.5,1
113541,3,7
113541,3.5,2
113541,4,6
113541,5,2
113542,1,7
113542,1.5,1
113542,2,10
113542,2.5,1
113542,3,32
113542,3.5,1
113542,4,9
113542,5,7
113552,0.5,8
113552,1,84
113552,1.5,7
113552,2,223
113552,2.5,60
113552,3,951
113552,3.5,58
113552,4,374
113552,4.5,1
113552,5,79
113557,0.5,2
113557,1,10
113557,2,4
113557,2.5,1
113557,3,20
113557,3.5,5
113557,4,24
113557,4.5,6
113557,5,18
113568,0.5,66
113568,1,98
113568,1.5,47
113568,2,248
113568,2.5,207
113568,3,1014
113568,3.5,888
113568,4,2538
113568,4.5,1275
113568,5,2000
113580,0.5,2
113580,1,4
113580,1.5,2
113580,2,5
113580,2.5,12
113580,3,22
113580,3.5,26
113580,4,13
113580,4.5,3
113580,5,6
113610,1,14
113610,2,2
113610,2.5,1
113610,3,24
113610,3.5,1
113610,4,27
113610,5,33
113612,0.5,1
113612,1,9
113612,2,15
113612,2.5,2
113612,3,45
113612,3.5,3
113612,4,46
113612,4.5,1
113612,5,19
113613,0.5,6
113613,1,45
113613,1.5,8
113613,2,145
113613,2.5,35
113613,3,507
113613,3.5,131
113613,4,553
113613,4.5,48
113613,5,251
113617,0.5,4
113617,1.5,1
113617,2,1
113617,2.5,8
113617,3,9
113617,3.5,13
113617,4,6
113617,4.5,2
113617,5,4
113627,0.5,90
113627,1,767
113627,1.5,85
113627,2,1269
113627,2.5,303
113627,3,4713
113627,3.5,1132
113627,4,6654
113627,4.5,867
113627,5,4190
113636,0.5,13
113636,1,3
113636,1.5,3
113636,2,7
113636,2.5,8
113636,3,12
113636,3.5,6
113636,4,3
113636,4.5,1
113636,5,1
113649,0.5,2
113649,1,1
113649,2.5,1
113649,3,4
113649,3.5,1
113649,4,5
113649,4.5,2
113658,1,2
113658,2,3
113658,2.5,1
113658,3,3
113658,3.5,2
113658,4,1
113662,0.5,1
113662,1.5,1
113662,2.5,1
113662,3,4
113662,4,2
113662,4.5,2
113662,5,2
113666,3.5,1
113666,5,1
113670,0.5,16
113670,1,77
113670,1.5,25
113670,2,133
113670,2.5,84
113670,3,970
113670,3.5,291
113670,4,1384
113670,4.5,223
113670,5,805
113674,0.5,5
113674,1,56
113674,1.5,2
113674,2,91
113674,2.5,7
113674,3,205
113674,3.5,8
113674,4,114
113674,4.5,3
113674,5,173
113676,1,1
113676,3,4
113676,3.5,3
113676,4,1
113676,4.5,3
113676,5,1
113677,0.5,9
113677,1,18
113677,1.5,7
113677,2,82
113677,2.5,25
113677,3,471
113677,3.5,124
113677,4,914
113677,4.5,96
113677,5,457
113682,1.5,1
113682,2,1
113682,2.5,6
113682,3,2
113682,3.5,2
113682,4,2
113682,5,1
113690,0.5,17
113690,1,221
113690,1.5,23
113690,2,358
113690,2.5,56
113690,3,898
113690,3.5,71
113690,4,373
113690,4.5,11
113690,5,121
113691,0.5,4
113691,1,39
113691,1.5,8
113691,2,90
113691,2.5,25
113691,3,500
113691,3.5,33
113691,4,309
113691,4.5,5
113691,5,125
113695,0.5,2
113695,1,8
113695,2,9
113695,3,12
113695,4,1
113695,5,23
113703,1,1
113703,2.5,1
113703,3,6
113703,3.5,7
113703,4,8
113703,4.5,8
113703,5,7
113720,0.5,2
113720,1,1
113720,1.5,2
113720,2,10
113720,2.5,10
113720,3,54
113720,3.5,16
113720,4,43
113720,4.5,7
113720,5,16
113725,0.5,3
113725,1,1
113725,1.5,2
113725,2,4
113725,2.5,3
113725,3,12
113725,3.5,20
113725,4,25
113725,4.5,9
113725,5,15
113729,0.5,9
113729,1,141
113729,1.5,19
113729,2,234
113729,2.5,28
113729,3,451
113729,3.5,26
113729,4,154
113729,4.5,3
113729,5,54
113730,0.5,1
113730,1,4
113730,1.5,1
113730,2,2
113730,2.5,2
113730,3,6
113730,4,2
113730,4.5,1
113730,5,2
113731,0.5,3
113731,1,12
113731,2,23
113731,2.5,2
113731,3,81
113731,3.5,6
113731,4,84
113731,4.5,4
113731,5,29
113737,0.5,4
113737,1,2
113737,1.5,3
113737,2,4
113737,2.5,2
113737,3,8
113737,3.5,4
113737,4,3
113737,4.5,1
113737,5,1
113749,0.5,58
113749,1,245
113749,1.5,78
113749,2,549
113749,2.5,337
113749,3,1698
113749,3.5,1157
113749,4,2463
113749,4.5,634
113749,5,1147
113755,0.5,22
113755,1,109
113755,1.5,21
113755,2,197
113755,2.5,30
113755,3,475
113755,3.5,34
113755,4,175
113755,4.5,5
113755,5,67
113756,1,18
113756,2,28
113756,2.5,3
113756,3,78
113756,3.5,1
113756,4,38
113756,4.5,1
113756,5,39
113762,0.5,21
113762,1,23
113762,1.5,12
113762,2,16
113762,2.5,13
113762,3,14
113762,3.5,8
113762,4,3
113762,5,4
113774,1,7
113774,1.5,1
113774,2,17
113774,2.5,3
113774,3,66
113774,3.5,12
113774,4,83
113774,4.5,3
113774,5,38
113808,0.5,3
113808,1,54
113808,1.5,6
113808,2,127
113808,2.5,12
113808,3,585
113808,3.5,17
113808,4,194
113808,4.5,6
113808,5,34
113819,0.5,34
113819,1,242
113819,1.5,33
113819,2,476
113819,2.5,159
113819,3,2783
113819,3.5,477
113819,4,3108
113819,4.5,164
113819,5,1067
113820,0.5,273
113820,1,827
113820,1.5,80
113820,2,465
113820,2.5,105
113820,3,521
113820,3.5,61
113820,4,119
113820,4.5,17
113820,5,71
113824,0.5,15
113824,1,4
113824,1.5,8
113824,2,20
113824,2.5,38
113824,3,94
113824,3.5,168
113824,4,302
113824,4.5,220
113824,5,240
113827,0.5,1
113827,2,2
113827,2.5,2
113827,3,5
113827,3.5,1
113827,4,4
113827,4.5,1
113827,5,1
113828,0.5,22
113828,1,89
113828,1.5,10
113828,2,138
113828,2.5,45
113828,3,522
113828,3.5,140
113828,4,914
113828,4.5,130
113828,5,689
113839,1,5
113839,2,4
113839,2.5,1
113839,3,9
113839,3.5,1
113839,4,12
113839,5,2
113840,0.5,1
113840,3,1
113840,3.5,1
113840,4.5,1
113840,5,1
113845,0.5,36
113845,1,250
113845,1.5,85
113845,2,635
113845,2.5,226
113845,3,1681
113845,3.5,199
113845,4,580
113845,4.5,19
113845,5,129
113849,0.5,3
113849,1,32
113849,2,44
113849,2.5,2
113849,3,178
113849,3.5,12
113849,4,150
113849,4.5,3
113849,5,37
113851,0.5,1
113851,1,27
113851,1.5,6
113851,2,98
113851,2.5,25
113851,3,282
113851,3.5,24
113851,4,132
113851,4.5,4
113851,5,37
113862,0.5,81
113862,1,396
113862,1.5,120
113862,2,870
113862,2.5,452
113862,3,4795
113862,3.5,1184
113862,4,5658
113862,4.5,604
113862,5,4082
113870,0.5,6
113870,1,48
113870,1.5,11
113870,2,176
113870,2.5,49
113870,3,1480
113870,3.5,192
113870,4,1809
113870,4.5,77
113870,5,832
113896,0.5,5
113896,1,17
113896,1.5,1
113896,2,36
113896,2.5,8
113896,3,261
113896,3.5,18
113896,4,326
113896,4.5,10
113896,5,164
113918,0.5,1
113918,4,2
113918,5,1
113936,0.5,17
113936,1,160
113936,1.5,18
113936,2,199
113936,2.5,28
113936,3,313
113936,3.5,21
113936,4,132
113936,4.5,5
113936,5,58
113947,0.5,1
113947,1,11
113947,2,13
113947,2.5,1
113947,3,79
113947,3.5,15
113947,4,106
113947,4.5,8
113947,5,40
113948,0.5,8
113948,1,28
113948,1.5,3
113948,2,27
113948,2.5,2
113948,3,16
113948,3.5,2
113948,4,8
113948,5,4
113952,1,12
113952,2,14
113952,2.5,2
113952,3,52
113952,3.5,2
113952,4,16
113952,5,25
113957,0.5,237
113957,1,1002
113957,1.5,438
113957,2,2673
113957,2.5,1141
